datetime,TEMP_C,TEMP_qc,DEW_C,DEW_qc,SLP_hPa,SLP_qc,WIND_DIR_deg,WIND_DIR_qc,WIND_SPD_ms,WIND_SPD_qc
2025-01-01 00:00:00,10.3,1.0,1.1,1.0,1020.0,1.0,190.0,1.0,3.1,1.0
2025-01-01 01:00:00,9.4,1.0,1.1,1.0,1020.5,1.0,,9.0,0.0,1.0
2025-01-01 02:00:00,8.9,1.0,1.7,1.0,1020.9,1.0,360.0,1.0,2.1,1.0
2025-01-01 03:00:00,8.05,1.0,1.7,1.0,1021.4,1.0,195.0,1.0,2.85,1.0
2025-01-01 04:00:00,6.7,1.0,1.1,1.0,1022.7,1.0,20.0,1.0,3.6,1.0
2025-01-01 05:00:00,6.7,7.666666666666667,1.7,7.666666666666667,1023.3,7.666666666666667,20.0,7.666666666666667,4.1,7.666666666666667
2025-01-01 06:00:00,6.4,3.0,1.4,3.0,1023.5,3.0,20.0,3.0,4.9,3.0
2025-01-01 07:00:00,5.6,5.0,1.1,5.0,1024.4,5.0,10.0,5.0,4.6,5.0
2025-01-01 08:00:00,5.0,5.0,0.6,5.0,1025.0,5.0,20.0,5.0,4.1,5.0
2025-01-01 09:00:00,4.7,3.0,0.6,3.0,1025.3,3.0,25.0,3.0,4.35,3.0
2025-01-01 10:00:00,3.9,5.0,0.0,5.0,1026.0,5.0,20.0,5.0,4.1,5.0
2025-01-01 11:00:00,2.8,5.0,0.0,5.0,1027.2,5.0,20.0,5.0,3.1,5.0
2025-01-01 12:00:00,2.8,3.0,0.0,3.0,1027.6,3.0,190.0,3.0,2.85,3.0
2025-01-01 13:00:00,3.3,5.0,0.0,5.0,1028.4,5.0,360.0,5.0,2.1,5.0
2025-01-01 14:00:00,5.6,5.0,0.6,5.0,1029.0,5.0,360.0,5.0,4.1,5.0
2025-01-01 15:00:00,6.15,3.0,0.3,3.0,1029.25,3.0,355.0,3.0,4.35,3.0
2025-01-01 16:00:00,7.2,5.0,-1.1,5.0,1029.7,5.0,360.0,5.0,4.6,5.0
2025-01-01 17:00:00,8.3,5.0,-0.6,5.0,1028.5,5.0,20.0,5.0,4.6,5.0
2025-01-01 18:00:00,8.600000000000001,3.0,-0.6,3.0,1027.9,3.0,35.0,3.0,4.1,3.0
2025-01-01 19:00:00,10.0,5.0,-0.6,5.0,1026.5,5.0,20.0,5.0,4.6,5.0
2025-01-01 20:00:00,10.0,5.0,-0.6,5.0,1026.2,5.0,,9.0,2.6,5.0
2025-01-01 21:00:00,10.0,3.0,-0.6,3.0,1025.95,3.0,,9.0,2.35,3.0
2025-01-01 22:00:00,9.4,5.0,-0.6,5.0,1025.4,5.0,40.0,5.0,2.6,5.0
2025-01-01 23:00:00,7.8,5.0,-0.6,5.0,1025.5,5.0,340.0,5.0,3.1,5.0
2025-01-02 00:00:00,7.5,3.0,-0.3,3.0,1025.65,3.0,345.0,3.0,2.3,3.0
2025-01-02 01:00:00,6.7,5.0,0.0,5.0,1025.9,5.0,10.0,5.0,1.5,5.0
2025-01-02 02:00:00,5.6,5.0,0.0,5.0,1025.8,5.0,,9.0,0.0,5.0
2025-01-02 03:00:00,5.6,3.0,0.0,3.0,1025.85,3.0,,9.0,0.0,3.0
2025-01-02 04:00:00,5.0,5.0,0.0,5.0,1026.1,5.0,,9.0,0.0,5.0
2025-01-02 05:00:00,3.9,7.0,0.0,7.0,1025.9,7.0,,9.0,0.0,7.0
2025-01-02 06:00:00,3.5999999999999996,3.0,0.0,3.0,1025.6,3.0,140.0,7.0,1.05,3.0
2025-01-02 07:00:00,3.9,5.0,0.6,5.0,1025.0,5.0,120.0,5.0,1.5,5.0
2025-01-02 08:00:00,2.8,5.0,-0.6,5.0,1025.0,5.0,,9.0,0.0,5.0
2025-01-02 09:00:00,3.05,3.0,-0.3,3.0,1024.85,3.0,180.0,7.0,0.75,3.0
2025-01-02 10:00:00,3.9,5.0,0.6,5.0,1024.5,5.0,,9.0,0.0,5.0
2025-01-02 11:00:00,2.8,5.0,0.0,5.0,1024.9,5.0,,9.0,0.0,5.0
2025-01-02 12:00:00,2.8,3.0,0.0,3.0,1024.95,3.0,,9.0,0.0,3.0
2025-01-02 13:00:00,3.3,5.0,0.6,5.0,1025.4,5.0,130.0,5.0,1.5,5.0
2025-01-02 14:00:00,5.6,5.0,2.2,5.0,1025.7,5.0,140.0,5.0,1.5,5.0
2025-01-02 15:00:00,7.25,3.0,2.75,3.0,1025.75,3.0,160.0,3.0,2.3,3.0
2025-01-02 16:00:00,11.7,5.0,3.3,5.0,1025.4,5.0,170.0,5.0,5.1,5.0
2025-01-02 17:00:00,13.9,5.0,3.3,5.0,1024.8,5.0,190.0,5.0,5.1,5.0
2025-01-02 18:00:00,14.75,3.0,3.5999999999999996,3.0,1023.9,3.0,195.0,3.0,5.4,3.0
2025-01-02 19:00:00,14.4,5.0,3.9,5.0,1021.7,5.0,170.0,5.0,6.2,5.0
2025-01-02 20:00:00,15.0,5.0,4.4,5.0,1021.6,5.0,190.0,5.0,5.1,5.0
2025-01-02 21:00:00,15.3,3.0,4.7,3.0,1021.4000000000001,3.0,165.0,3.0,5.4,3.0
2025-01-02 22:00:00,13.9,5.0,5.0,5.0,1021.4,5.0,170.0,5.0,4.6,5.0
2025-01-02 23:00:00,12.2,5.0,5.0,5.0,1021.7,5.0,160.0,5.0,3.1,5.0
2025-01-03 00:00:00,11.649999999999999,3.0,5.0,3.0,1022.1,3.0,155.0,3.0,2.6,3.0
2025-01-03 01:00:00,10.0,5.0,5.0,5.0,1023.5,5.0,80.0,5.0,2.1,5.0
2025-01-03 02:00:00,9.4,5.0,5.0,5.0,1024.3,5.0,70.0,5.0,1.5,5.0
2025-01-03 03:00:00,9.15,3.0,5.0,3.0,1024.65,3.0,80.0,3.0,1.5,3.0
2025-01-03 04:00:00,8.3,5.0,5.0,5.0,1025.1,5.0,130.0,5.0,2.1,5.0
2025-01-03 05:00:00,7.2,7.0,5.0,7.0,1025.4,7.0,,9.0,0.0,7.0
2025-01-03 06:00:00,7.5,3.0,4.7,3.0,1025.5,3.0,60.0,7.0,0.75,3.0
2025-01-03 07:00:00,7.8,5.0,5.0,5.0,1025.7,5.0,,9.0,0.0,5.0
2025-01-03 08:00:00,5.6,5.0,3.3,5.0,1026.5,5.0,10.0,5.0,2.6,5.0
2025-01-03 09:00:00,5.6,3.0,3.3,3.0,1026.6,3.0,15.0,3.0,2.35,3.0
2025-01-03 10:00:00,5.0,5.0,3.9,5.0,1026.3,5.0,,9.0,0.0,5.0
2025-01-03 11:00:00,5.6,5.0,4.4,5.0,1027.2,5.0,340.0,5.0,3.1,5.0
2025-01-03 12:00:00,5.85,3.0,4.4,3.0,1027.7,3.0,335.0,3.0,3.8499999999999996,3.0
2025-01-03 13:00:00,5.6,5.0,3.9,5.0,1028.4,5.0,10.0,5.0,3.1,5.0
2025-01-03 14:00:00,8.3,5.0,5.6,5.0,1028.6,5.0,20.0,5.0,3.6,5.0
2025-01-03 15:00:00,9.966666666666667,3.6666666666666665,5.8999999999999995,3.6666666666666665,1029.1,5.0,30.0,3.6666666666666665,2.766666666666667,3.6666666666666665
2025-01-03 16:00:00,12.8,5.0,6.1,5.0,1029.6,5.0,50.0,5.0,3.1,5.0
2025-01-03 17:00:00,15.0,5.0,6.1,5.0,1028.0,5.0,80.0,5.0,3.1,5.0
2025-01-03 18:00:00,15.55,3.0,6.1,3.0,1027.6,3.0,85.0,3.0,3.1,3.0
2025-01-03 19:00:00,17.2,5.0,6.1,5.0,1026.1,5.0,,9.0,2.6,5.0
2025-01-03 20:00:00,16.7,5.0,6.1,5.0,1025.2,5.0,100.0,5.0,3.1,5.0
2025-01-03 21:00:00,16.95,3.0,6.4,3.0,1025.0,3.0,100.0,5.0,2.85,3.0
2025-01-03 22:00:00,16.7,5.0,6.7,5.0,1024.4,5.0,90.0,5.0,1.5,5.0
2025-01-03 23:00:00,16.1,5.0,6.7,5.0,1024.4,5.0,160.0,5.0,1.5,5.0
2025-01-04 00:00:00,15.850000000000001,3.0,6.95,3.0,1024.4,3.0,150.0,3.0,1.8,3.0
2025-01-04 01:00:00,15.0,5.0,7.8,5.0,1024.4,5.0,100.0,5.0,2.1,5.0
2025-01-04 02:00:00,15.0,5.0,7.2,5.0,1024.3,5.0,100.0,5.0,2.1,5.0
2025-01-04 03:00:00,14.7,3.0,7.2,3.0,1024.25,3.0,100.0,3.0,2.6,3.0
2025-01-04 04:00:00,14.4,5.0,6.7,5.0,1024.0,5.0,110.0,5.0,2.6,5.0
2025-01-04 05:00:00,13.9,7.0,6.7,7.0,1023.4,7.0,130.0,7.0,2.6,7.0
2025-01-04 06:00:00,13.9,3.0,6.95,3.0,1023.0,3.0,125.0,3.0,3.3499999999999996,3.0
2025-01-04 07:00:00,13.3,5.0,7.2,5.0,1022.0,5.0,140.0,5.0,5.7,5.0
2025-01-04 08:00:00,12.8,5.0,7.8,5.0,1022.1,5.0,130.0,5.0,5.1,5.0
2025-01-04 09:00:00,12.8,4.0,7.8,4.0,1021.9000000000001,6.0,137.5,4.0,4.725,4.0
2025-01-04 10:00:00,12.8,5.0,7.8,5.0,1021.2,5.0,140.0,5.0,5.7,5.0
2025-01-04 11:00:00,12.8,5.0,7.8,5.0,1021.0,5.0,140.0,5.0,4.6,5.0
2025-01-04 12:00:00,12.8,3.0,7.8,3.0,1020.95,3.0,140.0,3.0,5.15,3.0
2025-01-04 13:00:00,12.8,5.0,7.8,5.0,1020.6,5.0,150.0,5.0,5.7,5.0
2025-01-04 14:00:00,13.3,5.0,7.8,5.0,1020.2,5.0,150.0,5.0,6.2,5.0
2025-01-04 15:00:00,13.600000000000001,3.0,7.8,3.0,1020.3,3.0,155.0,3.0,6.45,3.0
2025-01-04 16:00:00,14.7,5.0,8.3,5.0,1019.9,7.0,160.0,5.0,4.85,5.0
2025-01-04 17:00:00,16.1,5.0,8.9,5.0,1019.1,5.0,160.0,5.0,5.1,5.0
2025-01-04 18:00:00,16.65,3.0,9.45,3.0,1017.95,3.0,160.0,3.0,5.4,3.0
2025-01-04 19:00:00,18.3,5.0,11.1,5.0,1014.8,5.0,170.0,5.0,6.7,5.0
2025-01-04 20:00:00,18.3,5.0,12.2,5.0,1013.8,5.0,180.0,5.0,8.2,5.0
2025-01-04 21:00:00,19.03333333333333,3.6666666666666665,12.6,3.6666666666666665,1013.45,5.0,170.0,3.6666666666666665,6.7,3.6666666666666665
2025-01-04 22:00:00,19.4,5.0,13.3,5.0,1012.4,5.0,150.0,5.0,6.7,5.0
2025-01-04 23:00:00,18.3,5.0,12.8,5.0,1011.8,5.0,140.0,5.0,9.3,5.0
2025-01-05 00:00:00,17.96666666666667,3.6666666666666665,13.133333333333335,3.6666666666666665,1011.5,5.0,153.33333333333334,3.6666666666666665,8.433333333333334,3.6666666666666665
2025-01-05 01:00:00,16.7,5.0,13.9,5.0,1011.3,5.0,150.0,5.0,8.8,5.0
2025-01-05 02:00:00,16.7,5.0,13.9,5.0,1010.6,5.0,160.0,5.0,7.7,5.0
2025-01-05 03:00:00,16.266666666666666,3.6666666666666665,13.933333333333332,3.6666666666666665,1010.2,5.0,153.33333333333334,3.6666666666666665,6.866666666666667,3.6666666666666665
2025-01-05 04:00:00,16.7,5.0,14.4,5.0,1009.2,5.0,160.0,5.0,7.2,5.0
2025-01-05 05:00:00,17.5,6.333333333333333,15.3,6.333333333333333,1008.5,7.666666666666667,165.0,6.333333333333333,5.9,6.333333333333333
2025-01-05 06:00:00,18.5,3.6666666666666665,15.766666666666666,3.6666666666666665,1008.0,5.0,176.66666666666666,3.6666666666666665,5.8,3.6666666666666665
2025-01-05 07:00:00,19.4,5.0,16.1,5.0,1007.1,5.0,180.0,5.0,7.2,5.0
2025-01-05 08:00:00,19.4,5.0,15.6,5.0,1006.8,5.0,190.0,5.0,7.7,5.0
2025-01-05 09:00:00,19.4,3.0,15.6,3.0,1006.55,3.0,185.0,3.0,7.7,3.0
2025-01-05 10:00:00,19.4,5.0,15.0,5.0,1006.1,5.0,200.0,5.0,7.2,5.0
2025-01-05 11:00:00,19.4,5.0,15.0,5.0,1006.3,5.0,210.0,5.0,8.8,5.0
2025-01-05 12:00:00,19.4,3.0,15.0,3.0,1006.75,3.0,215.0,3.0,8.25,3.0
2025-01-05 13:00:00,13.325,5.0,8.05,5.0,1010.4,8.0,290.0,5.0,12.75,5.0
2025-01-05 14:00:00,6.7,5.0,0.6,5.0,1013.0,5.0,310.0,5.0,12.9,5.0
2025-01-05 15:00:00,6.7,3.0,0.0,3.0,1013.6,3.0,300.0,3.0,12.350000000000001,3.0
2025-01-05 16:00:00,7.2,5.0,-2.8,5.0,1015.2,5.0,310.0,5.0,11.8,5.0
2025-01-05 17:00:00,6.7,5.0,-4.4,5.0,1015.5,5.0,310.0,5.0,13.4,5.0
2025-01-05 18:00:00,6.15,3.0,-5.25,3.0,1015.65,3.0,305.0,3.0,11.850000000000001,3.0
2025-01-05 19:00:00,6.1,5.0,-7.8,5.0,1015.7,5.0,320.0,5.0,13.4,5.0
2025-01-05 20:00:00,5.0,5.0,-8.3,5.0,1016.5,5.0,300.0,5.0,11.3,5.0
2025-01-05 21:00:00,4.7,3.0,-8.3,3.0,1016.9,3.0,305.0,3.0,12.100000000000001,3.0
2025-01-05 22:00:00,2.8,5.0,-8.9,5.0,1018.5,5.0,330.0,5.0,13.9,5.0
2025-01-05 23:00:00,0.6,5.0,-9.4,5.0,1020.1,5.0,330.0,5.0,13.4,5.0
2025-01-06 00:00:00,0.0,3.0,-9.7,3.0,1021.05,3.0,330.0,3.0,11.850000000000001,3.0
2025-01-06 01:00:00,-1.7,5.0,-10.0,5.0,1022.9,5.0,330.0,5.0,13.9,5.0
2025-01-06 02:00:00,-1.7,5.0,-9.4,5.0,1024.1,5.0,330.0,5.0,10.8,5.0
2025-01-06 03:00:00,-1.9500000000000002,3.0,-10.0,3.0,1024.4499999999998,3.0,330.0,3.0,11.3,3.0
2025-01-06 04:00:00,-3.3,5.0,-10.6,5.0,1025.7,5.0,330.0,5.0,7.2,5.0
2025-01-06 05:00:00,-3.9,7.0,-10.0,7.0,1026.2,7.0,330.0,7.0,8.2,7.0
2025-01-06 06:00:00,-3.9,3.0,-10.3,3.0,1026.3000000000002,3.0,330.0,3.0,9.0,3.0
2025-01-06 07:00:00,-4.4,5.0,-10.0,5.0,1026.8,5.0,330.0,5.0,8.8,5.0
2025-01-06 08:00:00,-5.0,5.0,-10.6,5.0,1027.5,5.0,330.0,5.0,7.7,5.0
2025-01-06 09:00:00,-5.0,3.0,-10.6,3.0,1027.8,3.0,330.0,3.0,8.25,3.0
2025-01-06 10:00:00,-5.6,5.0,-11.1,5.0,1028.6,5.0,330.0,5.0,10.3,5.0
2025-01-06 11:00:00,-5.6,5.0,-11.1,5.0,1029.7,5.0,330.0,5.0,9.8,5.0
2025-01-06 12:00:00,-5.85,3.0,-11.1,3.0,1030.0500000000002,3.0,330.0,3.0,9.3,3.0
2025-01-06 13:00:00,-5.6,5.0,-11.1,5.0,1030.7,5.0,340.0,5.0,10.3,5.0
2025-01-06 14:00:00,-5.0,5.0,-11.7,5.0,1031.8,5.0,340.0,5.0,8.2,5.0
2025-01-06 15:00:00,-3.9,3.0,-11.399999999999999,3.0,1032.1,3.0,340.0,3.0,7.199999999999999,3.0
2025-01-06 16:00:00,-1.1,5.0,-11.7,5.0,1032.2,5.0,360.0,5.0,6.2,5.0
2025-01-06 17:00:00,0.6,5.0,-11.7,5.0,1031.6,5.0,330.0,5.0,6.2,5.0
2025-01-06 18:00:00,1.4000000000000001,3.0,-11.399999999999999,3.0,1030.9499999999998,3.0,325.0,3.0,6.7,3.0
2025-01-06 19:00:00,3.3,5.0,-11.1,5.0,1029.5,5.0,330.0,5.0,5.7,5.0
2025-01-06 20:00:00,4.4,5.0,-11.1,5.0,1028.7,5.0,330.0,5.0,6.7,5.0
2025-01-06 21:00:00,4.4,3.0,-11.399999999999999,3.0,1028.5,3.0,340.0,3.0,6.2,3.0
2025-01-06 22:00:00,3.9,5.0,-15.0,5.0,1028.5,5.0,350.0,5.0,7.2,5.0
2025-01-06 23:00:00,2.2,5.0,-16.1,5.0,1028.8,5.0,350.0,5.0,5.7,5.0
2025-01-07 00:00:00,1.9500000000000002,3.0,-16.4,3.0,1029.1,3.0,355.0,3.0,4.9,3.0
2025-01-07 01:00:00,1.1,5.0,-17.2,5.0,1030.0,5.0,350.0,5.0,4.1,5.0
2025-01-07 02:00:00,0.0,5.0,-15.6,5.0,1030.2,5.0,350.0,5.0,4.1,5.0
2025-01-07 03:00:00,-0.3,3.0,-14.75,3.0,1030.2,3.0,355.0,3.0,4.1,3.0
2025-01-07 04:00:00,0.6,5.0,-13.3,5.0,1030.1,5.0,40.0,5.0,3.6,5.0
2025-01-07 05:00:00,0.0,7.0,-12.8,7.0,1030.6,7.0,30.0,7.0,5.1,7.0
2025-01-07 06:00:00,-0.55,3.0,-12.5,3.0,1030.75,3.0,25.0,3.0,4.35,3.0
2025-01-07 07:00:00,-1.7,5.0,-11.1,5.0,1031.1,5.0,20.0,5.0,4.6,5.0
2025-01-07 08:00:00,-2.8,5.0,-11.1,5.0,1030.8,5.0,10.0,5.0,4.6,5.0
2025-01-07 09:00:00,-3.05,3.0,-11.1,3.0,1030.8,3.0,20.0,3.0,4.1,3.0
2025-01-07 10:00:00,-3.9,5.0,-10.6,5.0,1031.1,5.0,30.0,5.0,3.1,5.0
2025-01-07 11:00:00,-3.9,5.0,-10.6,5.0,1031.9,5.0,20.0,5.0,3.6,5.0
2025-01-07 12:00:00,-3.9,3.0,-10.3,3.0,1032.0500000000002,3.0,15.0,3.0,4.35,3.0
2025-01-07 13:00:00,-3.9,5.0,-9.4,5.0,1033.0,5.0,10.0,5.0,5.1,5.0
2025-01-07 14:00:00,-3.9,5.0,-8.9,5.0,1033.6,5.0,360.0,5.0,5.1,5.0
2025-01-07 15:00:00,-3.05,3.0,-8.9,3.0,1033.8,3.0,195.0,3.0,4.85,3.0
2025-01-07 16:00:00,-2.2,5.0,-8.9,5.0,1034.2,5.0,360.0,5.0,3.1,5.0
2025-01-07 17:00:00,0.0,5.0,-8.9,5.0,1033.8,5.0,10.0,5.0,4.6,5.0
2025-01-07 18:00:00,1.1,3.0,-8.9,3.0,1033.1999999999998,3.0,180.0,3.0,4.6,3.0
2025-01-07 19:00:00,2.8,5.0,-8.3,5.0,1031.7,5.0,20.0,5.0,6.2,5.0
2025-01-07 20:00:00,3.9,5.0,-7.8,5.0,1031.7,5.0,350.0,5.0,5.7,5.0
2025-01-07 21:00:00,3.3,5.0,-7.8,5.0,1031.7,5.0,10.0,5.0,4.6,5.0
2025-01-07 22:00:00,2.8,5.0,-8.3,5.0,1032.1,5.0,10.0,5.0,6.2,5.0
2025-01-07 23:00:00,1.7,5.0,-8.3,5.0,1032.6,5.0,30.0,5.0,3.6,5.0
2025-01-08 00:00:00,1.4,3.0,-8.05,3.0,1032.85,3.0,25.0,3.0,3.8499999999999996,3.0
2025-01-08 01:00:00,1.7,5.0,-7.8,5.0,1034.4,5.0,20.0,5.0,6.2,5.0
2025-01-08 02:00:00,1.7,5.0,-7.8,5.0,1034.7,5.0,20.0,5.0,4.6,5.0
2025-01-08 03:00:00,1.4,3.0,-7.8,3.0,1035.1,3.0,20.0,3.0,5.65,3.0
2025-01-08 04:00:00,1.1,5.0,-7.8,5.0,1036.3,5.0,20.0,5.0,5.7,5.0
2025-01-08 05:00:00,0.6,7.0,-8.3,7.0,1036.1,7.0,30.0,7.0,5.1,7.0
2025-01-08 06:00:00,0.3,3.0,-8.600000000000001,3.0,1036.1999999999998,3.0,25.0,3.0,5.9,3.0
2025-01-08 07:00:00,0.0,5.0,-8.9,5.0,1036.3,5.0,20.0,5.0,4.6,5.0
2025-01-08 08:00:00,-0.6,5.0,-8.9,5.0,1036.1,5.0,10.0,5.0,6.2,5.0
2025-01-08 09:00:00,-1.15,3.0,-8.9,3.0,1036.1,3.0,10.0,3.0,5.4,3.0
2025-01-08 10:00:00,-2.2,5.0,-8.9,5.0,1036.3,5.0,360.0,5.0,4.6,5.0
2025-01-08 11:00:00,-1.7,5.0,-8.9,5.0,1036.7,5.0,360.0,5.0,4.6,5.0
2025-01-08 12:00:00,-2.25,3.0,-9.75,3.0,1036.9,3.0,355.0,3.0,5.4,3.0
2025-01-08 13:00:00,-2.8,5.0,-11.1,5.0,1037.7,5.0,350.0,5.0,5.7,5.0
2025-01-08 14:00:00,-1.7,5.0,-10.6,5.0,1037.8,5.0,10.0,5.0,4.1,5.0
2025-01-08 15:00:00,-1.7,3.0,-10.6,3.0,1037.65,3.0,15.0,3.0,5.15,3.0
2025-01-08 16:00:00,-0.6,5.0,-9.4,5.0,1037.1,5.0,20.0,5.0,5.7,5.0
2025-01-08 17:00:00,1.7,5.0,-8.9,5.0,1036.2,5.0,40.0,5.0,3.1,5.0
2025-01-08 18:00:00,1.9500000000000002,3.0,-9.15,3.0,1035.45,3.0,200.0,3.0,2.85,3.0
2025-01-08 19:00:00,3.3,5.0,-9.4,5.0,1032.8,5.0,310.0,5.0,3.1,5.0
2025-01-08 20:00:00,4.4,5.0,-8.9,5.0,1032.1,5.0,330.0,5.0,4.1,5.0
2025-01-08 21:00:00,4.4,3.0,-8.9,3.0,1031.75,3.0,320.0,3.0,3.8499999999999996,3.0
2025-01-08 22:00:00,3.3,5.0,-9.4,5.0,1030.2,5.0,350.0,5.0,2.6,5.0
2025-01-08 23:00:00,2.2,5.0,-8.9,5.0,1029.6,5.0,350.0,5.0,1.5,5.0
2025-01-09 00:00:00,2.2,3.0,-8.600000000000001,3.0,1029.55,3.0,350.0,5.0,0.75,3.0
2025-01-09 01:00:00,1.7,5.0,-8.3,5.0,1029.2,5.0,220.0,5.0,2.6,5.0
2025-01-09 02:00:00,-0.6,5.0,-8.3,5.0,1027.9,5.0,,9.0,0.0,5.0
2025-01-09 03:00:00,0.0,3.0,-8.05,3.0,1027.9,3.0,150.0,7.0,1.05,3.0
2025-01-09 04:00:00,-1.1,5.0,-7.8,5.0,1027.4,5.0,,9.0,0.0,5.0
2025-01-09 05:00:00,1.1,7.0,-6.1,7.0,1026.5,7.0,,9.0,0.0,7.0
2025-01-09 06:00:00,1.1,3.0,-5.85,3.0,1026.2,3.0,170.0,7.0,0.75,3.0
2025-01-09 07:00:00,2.2,5.0,-6.1,5.0,1024.4,5.0,100.0,5.0,1.5,5.0
2025-01-09 08:00:00,2.2,5.0,-5.6,5.0,1024.9,5.0,150.0,5.0,1.5,5.0
2025-01-09 09:00:00,2.2,3.0,-6.15,3.0,1024.7,3.0,145.0,3.0,1.5,3.0
2025-01-09 10:00:00,2.2,5.0,-6.7,5.0,1024.1,5.0,140.0,5.0,2.1,5.0
2025-01-09 11:00:00,2.2,5.0,-7.2,5.0,1023.2,5.0,120.0,5.0,3.6,5.0
2025-01-09 12:00:00,2.2,3.6666666666666665,-6.666666666666667,3.6666666666666665,1023.25,5.0,130.0,3.6666666666666665,2.766666666666667,3.6666666666666665
2025-01-09 13:00:00,1.05,5.0,-4.2,5.0,1024.4,7.0,140.0,5.0,1.8,5.0
2025-01-09 14:00:00,-0.44000000000000006,4.2,-3.04,4.2,,9.0,122.0,5.0,3.2,5.0
2025-01-09 15:00:00,-0.6,3.6666666666666665,-2.2,3.6666666666666665,1025.2,6.333333333333333,136.66666666666666,5.0,1.9000000000000001,5.0
2025-01-09 16:00:00,-0.5599999999999999,3.4,-1.86,3.4,1024.8,8.2,126.0,5.0,3.6,5.0
2025-01-09 17:00:00,-0.19999999999999998,5.0,-1.7,5.0,1022.7,7.666666666666667,133.33333333333334,5.0,3.9333333333333336,5.0
2025-01-09 18:00:00,0.0,4.0,-1.25,4.0,1021.85,6.0,142.5,4.0,2.85,4.0
2025-01-09 19:00:00,0.39999999999999997,5.0,-0.7666666666666666,5.0,1019.8,7.666666666666667,136.66666666666666,5.0,2.6,5.0
2025-01-09 20:00:00,0.6,5.0,-0.6,5.0,1018.7,8.0,102.5,5.0,2.725,5.0
2025-01-09 21:00:00,0.6,5.0,-0.6,5.0,1018.0,7.0,80.0,5.0,2.55,5.0
2025-01-09 22:00:00,0.6,5.0,-0.6,5.0,1017.6,5.0,60.0,5.0,2.1,5.0
2025-01-09 23:00:00,0.6,5.0,-0.6,5.0,1017.6,7.0,50.0,5.0,2.35,5.0
2025-01-10 00:00:00,0.6,3.6666666666666665,-0.6,3.6666666666666665,1017.9000000000001,5.0,45.0,5.0,1.2,3.6666666666666665
2025-01-10 01:00:00,0.6,5.0,-0.6,5.0,1016.9,7.666666666666667,60.0,5.0,2.6,5.0
2025-01-10 02:00:00,0.6,5.0,-0.6,5.0,1018.0,7.0,170.0,5.0,3.35,5.0
2025-01-10 03:00:00,0.3,4.0,-0.7,4.0,1018.5,6.0,335.0,4.0,3.9749999999999996,4.0
2025-01-10 04:00:00,0.0,5.0,-0.6,5.0,1018.3,7.666666666666667,350.0,5.0,4.766666666666667,5.0
2025-01-10 05:00:00,0.0,6.333333333333333,-0.8500000000000001,6.333333333333333,1017.6,7.666666666666667,10.0,6.333333333333333,4.85,6.333333333333333
2025-01-10 06:00:00,0.0,3.0,-0.8500000000000001,3.0,1017.4000000000001,3.0,20.0,3.0,4.1,3.0
2025-01-10 07:00:00,0.0,5.0,-1.1,5.0,1017.3,7.0,25.0,5.0,3.35,5.0
2025-01-10 08:00:00,0.0,5.0,-1.1,5.0,1017.2,5.0,350.0,5.0,2.6,5.0
2025-01-10 09:00:00,0.0,3.0,-1.1,3.0,1017.25,3.0,345.0,3.0,4.15,3.0
2025-01-10 10:00:00,0.0,5.0,-1.3,5.0,1017.7,7.666666666666667,323.3333333333333,5.0,4.6,5.0
2025-01-10 11:00:00,-0.3,5.0,-1.7,5.0,1018.2,7.0,330.0,5.0,5.7,5.0
2025-01-10 12:00:00,-0.6,3.6666666666666665,-2.0333333333333337,3.6666666666666665,1018.3,5.0,333.3333333333333,3.6666666666666665,5.3,3.6666666666666665
2025-01-10 13:00:00,0.0,5.0,-2.2,5.0,1018.9,7.0,330.0,5.0,7.45,5.0
2025-01-10 14:00:00,0.0,5.0,-1.7,5.0,1019.6,7.0,335.0,5.0,7.45,5.0
2025-01-10 15:00:00,0.3,3.0,-1.4,3.0,1019.75,3.0,340.0,3.0,6.95,3.0
2025-01-10 16:00:00,1.1,5.0,-1.1,5.0,1020.5,5.0,320.0,5.0,8.2,5.0
2025-01-10 17:00:00,1.7,5.0,-1.1,5.0,1019.9,7.0,315.0,5.0,6.95,5.0
2025-01-10 18:00:00,1.7,3.6666666666666665,-1.1,3.6666666666666665,1019.2,5.0,320.0,3.6666666666666665,6.533333333333334,3.6666666666666665
2025-01-10 19:00:00,2.2,5.0,-1.1,5.0,1018.2,5.0,320.0,5.0,5.7,5.0
2025-01-10 20:00:00,2.8,5.0,-2.2,5.0,1018.0,5.0,330.0,5.0,10.3,5.0
2025-01-10 21:00:00,3.05,3.0,-2.2,3.0,1018.5,3.0,320.0,3.0,8.75,3.0
2025-01-10 22:00:00,3.3,5.0,-2.5,5.0,1019.2,7.0,330.0,5.0,7.7,5.0
2025-01-10 23:00:00,2.8,5.0,-2.8,5.0,1019.7,5.0,310.0,5.0,4.6,5.0
2025-01-11 00:00:00,2.5,3.0,-2.8,3.0,1020.1,3.0,305.0,3.0,4.1,3.0
2025-01-11 01:00:00,2.2,5.0,-2.8,5.0,1020.9,5.0,290.0,5.0,3.6,5.0
2025-01-11 02:00:00,1.1,5.0,-2.8,5.0,1020.7,5.0,230.0,5.0,3.1,5.0
2025-01-11 03:00:00,0.8500000000000001,3.0,-2.8,3.0,1020.7,3.0,235.0,3.0,3.5999999999999996,3.0
