interval_start_local,HB_NORTH,time_hour,time_dayofweek,time_is_weekend,time_hour_sin,time_hour_cos,weather_temp_7d_mean,weather_temp_anom_24h,weather_temp_f_lag24,weather_CDD65_lag24,weather_HDD65_lag24,weather_dewpoint_C_lag24,weather_deltaT_dew_C_lag24,weather_slp_hPa_lag24,weather_windspd_ms_lag24,weather_temp_f_lag48,weather_CDD65_lag48,weather_HDD65_lag48,weather_dewpoint_C_lag48,weather_deltaT_dew_C_lag48,weather_slp_hPa_lag48,weather_windspd_ms_lag48,load_ramp_hist,load_rolling_6h_hist,load_rolling_24h_hist,load_vol_24h_hist,load_system_lag24,load_system_lag48,solar_system_wide_lag24,solar_centerwest_lag24,solar_northwest_lag24,solar_fareast_lag24,solar_southeast_lag24,solar_centereast_lag24,solar_system_wide_lag48,solar_centerwest_lag48,solar_northwest_lag48,solar_fareast_lag48,solar_southeast_lag48,solar_centereast_lag48,wind_system_wide_lag24,wind_lz_south_houston_lag24,wind_lz_west_lag24,wind_lz_north_lag24,wind_system_wide_lag48,wind_lz_south_houston_lag48,wind_lz_west_lag48,wind_lz_north_lag48,price_ramp_hist,price_rolling_6h_hist,price_rolling_24h_hist,price_vol_24h_hist,price_lag24,price_lag48
2023-01-03 00:00:00,2.74,0,1,0,0.0,1.0,63.5432,5.446799999999996,68.99,3.989999999999995,0.0,12.5,8.049999999999997,1009.15,4.1,63.95,0.0,1.0499999999999972,6.7,11.05,1007.75,4.1,1205.4166666666715,34772.791666666664,37602.375,2371.968436910677,36107.583333333336,34969.25,0.43,0.0,0.0,0.36,0.0,0.06,0.45,0.01,0.0,0.36,0.0,0.07,22603.36,5869.2,14565.75,2168.41,21752.91,4318.38,15100.73,2333.8,-1.11,4.221666666666667,13.217500000000001,14.22151561971294,-2.6,-2.56
2023-01-03 01:00:00,1.44,1,1,0,0.25881904510252074,0.9659258262890683,63.75615384615384,5.323846153846155,69.08,4.079999999999998,0.0,14.4,6.200000000000001,1009.9,4.6,62.059999999999995,0.0,2.940000000000005,7.2,9.5,1007.9,4.6,1104.4166666666642,35127.51388888888,37670.645833333336,2334.31476981906,37212.0,35573.5,0.42,0.0,0.0,0.35,0.0,0.06,0.46,0.01,0.0,0.37,0.0,0.07,21871.56,5651.21,14212.2,2008.15,21569.51,3685.25,15368.05,2516.21,-2.86,1.9350000000000005,13.052916666666667,14.420824760580178,-5.46,-1.51
2023-01-03 02:00:00,-2.33,2,1,0,0.49999999999999994,0.8660254037844387,63.87333333333333,3.046666666666674,66.92,1.9200000000000017,0.0,15.0,4.399999999999999,1010.1,4.1,60.980000000000004,0.0,4.019999999999996,7.2,8.900000000000002,1008.7,3.1,908.3333333333358,35754.152777777774,37747.336805555555,2316.8011748668105,38120.333333333336,36279.75,0.43,0.0,0.0,0.36,0.0,0.06,0.45,0.01,0.0,0.36,0.0,0.07,21430.66,5554.21,13864.21,2012.24,21035.48,3544.24,14954.69,2536.55,-20.55,-3.716666666666667,12.011249999999999,16.26571275453503,-26.01,-1.01
2023-01-03 03:00:00,-1.18,3,1,0,0.7071067811865475,0.7071067811865476,63.94678571428572,1.9832142857142898,65.93,0.9300000000000068,0.0,15.3,3.5500000000000007,1009.95,4.1,60.53,0.0,4.469999999999999,7.2,8.649999999999999,1008.8,3.5999999999999996,1816.5833333333285,36742.291666666664,37879.465277777774,2348.5978910178824,39936.916666666664,36765.833333333336,0.42,0.0,0.0,0.35,0.0,0.06,0.46,0.01,0.0,0.37,0.0,0.07,20826.78,5455.9,13299.03,2071.85,20595.37,3571.74,14505.72,2517.91,-4.739999999999998,-10.648333333333333,10.732916666666666,18.3309397465802,-30.75,-0.07
2023-01-03 04:00:00,0.57,4,1,0,0.8660254037844386,0.5000000000000001,63.98103448275862,0.9589655172413742,64.94,0.0,0.060000000000002274,16.1,2.1999999999999993,1009.8,4.6,59.0,0.0,6.0,7.2,7.8,1009.4,4.6,1297.8333333333358,37918.958333333336,38053.833333333336,2437.9790334439076,41234.75,37049.916666666664,0.44,0.0,0.0,0.36,0.0,0.07,0.45,0.01,0.0,0.36,0.0,0.07,20714.0,5555.59,13019.94,2138.47,20387.59,3295.9,14590.41,2501.28,0.19000000000000128,-16.145,9.459583333333333,20.086263417562517,-30.56,0.0
2023-01-03 05:00:00,2.63,5,1,0,0.9659258262890683,0.25881904510252074,63.983,0.057000000000009265,64.04,0.0,0.9599999999999937,16.1,1.6999999999999993,1009.5,3.6,59.0,0.0,6.0,7.2,7.8,1009.1,6.2,1318.3333333333358,39194.11111111111,38265.565972222226,2600.453656536529,42553.083333333336,37471.5,0.44,0.0,0.0,0.36,0.0,0.07,0.46,0.01,0.0,0.36,0.0,0.07,20831.03,5911.14,12706.92,2212.97,20056.58,3049.63,14486.4,2520.55,20.29,-17.608333333333334,9.09625,20.37091998360067,-10.27,-1.55
2023-01-03 06:00:00,12.04,6,1,0,1.0,6.123233995736766e-17,64.02548387096775,1.27451612903225,65.3,0.29999999999999716,0.0,16.75,1.75,1009.4,4.475,56.48,0.0,8.520000000000003,6.95,6.6499999999999995,1009.05,4.9,804.5,40402.444444444445,38493.42361111111,2798.097509281493,43357.583333333336,37889.0,0.44,0.0,0.0,0.36,0.0,0.07,0.45,0.01,0.0,0.36,0.0,0.07,21971.93,6398.46,13224.01,2349.46,19479.97,2726.14,14242.92,2510.91,8.07,-17.541666666666668,8.902916666666666,20.458668085162355,-2.2,2.44
2023-01-03 07:00:00,20.99,7,1,0,0.9659258262890683,-0.25881904510252063,64.0990625,2.280937499999993,66.38,1.3799999999999955,0.0,17.333333333333332,1.7666666666666693,1009.0,5.133333333333333,55.94,0.0,9.060000000000002,7.2,6.1000000000000005,1009.0,4.1,520.3333333333285,41513.430555555555,38722.572916666664,3005.7505496522226,43877.916666666664,38378.333333333336,10.33,1.77,0.66,4.05,0.42,1.85,42.29,2.74,0.14,23.68,5.01,10.09,21985.86,6455.8,13081.78,2448.28,17940.04,2288.57,13283.8,2367.67,3.71,-16.38,8.470833333333333,20.50251817336777,1.51,11.88
2023-01-03 08:00:00,17.17,8,1,0,0.8660254037844387,-0.49999999999999983,64.18454545454546,2.7354545454545445,66.92,1.9200000000000017,0.0,17.2,2.1999999999999993,1009.1,5.1,55.04,0.0,9.96,7.2,5.6000000000000005,1009.0,5.1,339.1666666666715,42529.555555555555,38935.07638888888,3208.308663270175,44217.083333333336,39117.0,666.41,138.06,9.29,136.34,44.09,74.0,1255.75,124.68,35.97,362.69,130.64,179.7,19702.23,6273.5,11161.99,2266.74,16435.69,1826.29,12345.23,2264.17,9.13,-10.271666666666667,7.980833333333333,20.294619101938174,10.64,22.4
2023-01-03 09:00:00,50.53,9,1,0,0.7071067811865476,-0.7071067811865475,64.26499999999999,2.6550000000000153,66.92,1.9200000000000017,0.0,17.5,1.8999999999999986,1009.0,5.1,54.05,0.0,10.950000000000003,6.95,5.3,1009.2,3.85,474.0,43321.916666666664,39145.104166666664,3415.475313702108,44691.083333333336,39650.416666666664,3227.02,327.22,39.62,377.42,181.19,103.76,4564.33,629.02,178.98,856.39,303.18,372.39,17474.92,6034.37,9072.05,2368.5,13971.4,1932.53,10271.1,1767.77,13.829999999999998,-1.0683333333333327,8.547500000000001,20.56684187673472,24.47,10.87
2023-01-03 10:00:00,24.91,10,1,0,0.49999999999999994,-0.8660254037844387,64.25857142857143,-0.21857142857142264,64.04,0.0,0.9599999999999937,16.7,1.1000000000000014,1008.9,4.6,53.96,0.0,11.04,6.7,5.499999999999999,1009.3,3.1,241.16666666666424,43938.166666666664,39347.385416666664,3611.2476299660134,44932.25,40077.5,4735.99,635.99,109.34,305.88,339.63,169.33,6095.67,1094.79,218.64,1080.32,419.16,696.73,16430.09,5826.5,8112.21,2491.38,10273.15,2062.39,6904.83,1305.93,-4.099999999999998,7.420000000000001,8.55375,20.570565677263446,20.37,20.22
2023-01-03 11:00:00,17.07,11,1,0,0.258819045102521,-0.9659258262890682,64.31,1.7999999999999972,66.11,1.1099999999999994,0.0,17.1,1.8499999999999979,1008.7,3.6,55.94,0.0,9.060000000000002,7.2,6.1000000000000005,1009.8,3.6,938.6666666666642,44491.13888888888,39547.12847222222,3836.623217511949,45870.916666666664,41077.083333333336,5255.41,853.45,148.87,368.96,496.82,403.77,6107.48,1142.3,203.96,1202.66,582.11,666.39,17080.94,5520.29,9076.2,2484.45,9406.46,2336.22,6078.3,991.94,-1.0700000000000003,12.348333333333334,8.485,20.530051568159898,19.3,20.95
2023-01-03 12:00:00,39.81,12,1,0,1.2246467991473532e-16,-1.0,64.34162162162161,1.1383783783783912,65.48,0.480000000000004,0.0,17.2,1.4000000000000021,1008.7,3.85,55.49,0.0,9.509999999999998,7.2,5.8500000000000005,1010.0,4.35,658.4166666666715,45019.76388888888,39750.67361111111,4074.904738588737,46529.333333333336,41644.25,5274.46,890.73,206.83,437.22,557.96,328.8,6355.68,1235.07,238.92,1331.35,606.1,695.74,19276.02,5095.61,11621.92,2558.49,9701.34,2708.48,5946.21,1046.65,-9.07,14.420000000000002,8.375833333333334,20.512790477855667,10.23,12.85
2023-01-03 13:00:00,25.05,13,1,0,-0.2588190451025208,-0.9659258262890683,64.38815789473684,1.721842105263164,66.11,1.1099999999999994,0.0,17.9,1.0500000000000007,1008.5,4.1,55.94,0.0,9.060000000000002,7.8,5.500000000000001,1010.4,6.7,-741.0833333333358,45338.15277777778,39941.684027777774,4249.685666194728,45788.25,41204.0,5348.06,906.36,207.09,406.35,592.15,394.84,6433.55,1255.98,224.49,1349.85,611.39,679.07,19429.66,4400.94,12682.35,2346.37,8283.2,2721.32,4600.52,961.36,5.279999999999999,16.753333333333334,8.15375,20.400524676223835,15.51,20.84
2023-01-03 14:00:00,19.38,14,1,0,-0.4999999999999998,-0.8660254037844388,64.44538461538461,2.174615384615379,66.61999999999999,1.6199999999999903,0.0,17.8,1.43333333333333,1008.4,4.6,59.0,0.0,6.0,8.3,6.699999999999999,1010.7,7.2,-1082.5,45419.59722222222,40112.45486111111,4358.547286292464,44705.75,40607.25,4882.63,1074.66,255.89,475.12,579.16,255.97,6460.11,1211.93,127.84,1442.16,619.73,732.06,19861.81,4372.97,13389.92,2098.92,7609.7,2771.16,3833.42,1005.12,1.58,17.828333333333333,7.197083333333333,19.35109602090138,17.09,40.05
2023-01-03 15:00:00,21.78,15,1,0,-0.7071067811865471,-0.7071067811865479,64.54925,4.050749999999994,68.6,3.5999999999999943,0.0,18.033333333333335,2.299999999999997,1008.8,4.1,61.519999999999996,0.0,3.480000000000004,8.600000000000001,7.799999999999997,1011.15,7.2,-1278.3333333333358,45208.98611111112,40268.54861111111,4409.218053184654,43427.416666666664,39681.166666666664,3995.06,1130.53,170.58,263.31,507.4,287.61,5357.03,1049.88,109.6,1138.26,596.67,637.87,20620.61,4496.55,14273.6,1850.46,8446.04,3070.75,4344.99,1030.3,1.1999999999999993,16.798333333333336,6.95625,19.167067048433122,18.29,24.07
2023-01-03 16:00:00,11.32,16,1,0,-0.8660254037844384,-0.5000000000000004,64.72999999999999,7.230000000000004,71.96,6.959999999999994,0.0,18.9,3.3000000000000007,1008.1,7.7,69.98,4.980000000000004,0.0,9.4,11.700000000000001,1011.6,7.2,-1935.3333333333285,44635.625,40397.92361111111,4397.148802409293,41492.083333333336,38387.083333333336,2640.2,646.32,59.21,121.29,340.54,237.13,2609.61,515.54,63.01,375.09,423.93,272.34,21886.99,5000.95,15360.06,1525.98,9374.43,3693.1,4660.98,1020.35,-6.75,15.326666666666668,5.528333333333333,17.33571424562015,11.54,45.81
2023-01-03 17:00:00,31.92,17,1,0,-0.9659258262890683,-0.25881904510252063,64.94928571428571,8.99071428571429,73.94,8.939999999999998,0.0,18.9,4.400000000000002,1006.5,6.7,71.96,6.959999999999994,0.0,9.4,12.799999999999999,1010.8,6.7,-2372.5,43510.402777777774,40491.18402777778,4342.720601583466,39119.583333333336,36881.333333333336,531.56,60.92,4.78,5.55,52.77,29.11,323.2,58.23,6.71,16.25,61.38,18.22,23257.25,5355.42,16607.32,1294.51,10981.87,4430.8,5344.73,1206.34,14.07,16.378333333333334,5.052499999999999,16.57342693696095,25.61,37.03
2023-01-03 18:00:00,34.49,18,1,0,-1.0,-1.8369701987210297e-16,65.1353488372093,7.814651162790696,72.95,7.950000000000003,0.0,19.15,3.6000000000000014,1005.75,6.45,73.49,8.489999999999995,0.0,9.4,13.649999999999997,1010.25,6.45,-1989.1666666666715,41943.916666666664,40534.729166666664,4301.6672185150155,37130.416666666664,36085.333333333336,0.81,0.0,0.0,0.38,0.0,0.42,0.37,0.0,0.0,0.33,0.0,0.04,21950.65,5730.88,14480.46,1739.31,16139.49,5204.23,8918.7,2016.56,35.54,24.865,6.49125,19.726055890072427,61.15,26.62
2023-01-03 19:00:00,28.34,19,1,0,-0.9659258262890684,0.2588190451025203,65.38045454545454,10.539545454545461,75.92,10.920000000000002,0.0,19.4,5.0,1003.0,7.2,75.92,10.920000000000002,0.0,9.4,14.999999999999998,1008.7,6.2,-1500.4166666666642,40250.875,40557.493055555555,4272.916165915277,35630.0,35083.666666666664,1.26,0.0,0.0,0.4,0.0,0.85,0.45,0.0,0.0,0.37,0.0,0.07,20822.08,5665.43,13232.7,1923.95,20223.3,5608.28,12317.29,2297.73,-13.399999999999999,30.238333333333333,8.136666666666667,21.45153884551362,47.75,8.26
2023-01-03 20:00:00,23.66,20,1,0,-0.8660254037844386,0.5000000000000001,65.63866666666667,11.361333333333334,77.0,12.0,0.0,18.9,6.100000000000001,1002.3,11.3,75.92,10.920000000000002,0.0,10.0,14.399999999999999,1008.6,6.7,-830.8333333333358,38599.777777777774,40575.770833333336,4246.109579573432,34799.166666666664,34360.5,1.25,0.0,0.0,0.37,0.0,0.87,0.44,0.0,0.0,0.36,0.0,0.07,20365.91,5894.81,12582.13,1888.97,21557.42,5716.97,13419.13,2421.32,-10.920000000000002,33.528333333333336,9.342083333333333,22.236138423583213,36.83,7.9
2023-01-03 21:00:00,16.46,21,1,0,-0.7071067811865477,0.7071067811865474,65.89739130434782,11.642608695652186,77.54,12.540000000000006,0.0,18.6,6.699999999999999,1002.1,10.05,76.46,11.459999999999994,0.0,10.0,14.7,1008.55,6.95,-320.5833333333285,37108.305555555555,40595.375,4215.443777103758,34478.583333333336,34008.083333333336,1.29,0.0,0.0,0.4,0.0,0.89,0.45,0.0,0.0,0.37,0.0,0.07,20158.38,5625.45,12733.33,1799.6,22518.8,5856.5,14175.77,2486.53,-5.389999999999997,35.720000000000006,10.200416666666667,22.689441229283318,31.44,10.84
2023-01-03 22:00:00,19.39,22,1,0,-0.5000000000000004,0.8660254037844384,66.13361702127659,10.866382978723408,77.0,12.0,0.0,18.3,6.699999999999999,1002.5,7.2,75.92,10.920000000000002,0.0,10.6,13.799999999999999,1008.7,5.7,221.25,35976.26388888889,40617.253472222226,4181.900554012127,34699.833333333336,34174.75,1.26,0.0,0.0,0.37,0.0,0.89,0.45,0.0,0.0,0.37,0.0,0.07,20957.45,5423.91,13827.35,1706.19,23886.76,6305.16,15000.35,2581.25,-12.370000000000001,36.975,10.894166666666665,22.69574829301097,19.07,2.42
2023-01-03 23:00:00,17.64,23,1,0,-0.25881904510252157,0.9659258262890681,66.29625,7.643749999999997,73.94,8.939999999999998,0.0,17.8,5.5,1002.9,4.6,71.06,6.060000000000002,0.0,12.2,9.5,1009.0,4.6,1398.0,35472.63888888889,40667.072916666664,4117.481793479268,36097.833333333336,34902.166666666664,1.26,0.0,0.0,0.37,0.0,0.88,0.43,0.0,0.0,0.36,0.0,0.06,21662.56,5204.93,14815.34,1642.29,23563.64,6116.76,15050.59,2396.29,-6.58,34.788333333333334,11.476666666666667,22.542970111528682,12.49,-1.49
2023-01-04 00:00:00,21.26,0,2,0,0.0,1.0,66.45224489795918,7.487755102040822,73.94,8.939999999999998,0.0,17.5,5.800000000000001,1003.05,4.6,68.99,3.989999999999995,0.0,12.5,8.049999999999997,1009.15,4.1,2279.8333333333285,35680.51388888889,40761.659722222226,4033.4029819352395,38377.666666666664,36107.583333333336,1.27,0.0,0.0,0.36,0.0,0.89,0.43,0.0,0.0,0.36,0.0,0.06,21707.1,4874.53,15465.58,1366.99,22603.36,5869.2,14565.75,2168.41,-9.75,25.05333333333333,11.699166666666668,22.42403134773179,2.74,-2.6
2023-01-04 01:00:00,18.33,1,2,0,0.25881904510252074,0.9659258262890683,66.5228,3.4572000000000003,69.98,4.980000000000004,0.0,17.2,3.900000000000002,1003.8,4.6,69.08,4.079999999999998,0.0,14.4,6.200000000000001,1009.9,4.6,1609.6666666666715,36406.73611111111,40877.29861111112,3966.4373012420206,39987.333333333336,37212.0,1.27,0.0,0.0,0.37,0.0,0.9,0.42,0.0,0.0,0.35,0.0,0.06,21120.09,4574.58,15105.87,1439.64,21871.56,5651.21,14212.2,2008.15,-1.3000000000000003,17.335,11.986666666666666,22.237927778551175,1.44,-5.46
2023-01-04 02:00:00,16.82,2,2,0,0.49999999999999994,0.8660254037844387,66.55176470588235,1.4482352941176515,68.0,3.0,0.0,16.7,3.3000000000000007,1004.5,3.6,66.92,1.9200000000000017,0.0,15.0,4.399999999999999,1010.1,4.1,474.5,37350.51388888889,40974.86111111111,3924.2483808071347,40461.833333333336,38120.333333333336,1.28,0.0,0.0,0.37,0.0,0.9,0.43,0.0,0.0,0.36,0.0,0.06,20450.87,4368.18,14628.37,1454.32,21430.66,5554.21,13864.21,2012.24,-3.77,10.808333333333335,12.973333333333334,20.967823105823395,-2.33,-26.01
2023-01-04 03:00:00,17.49,3,2,0,0.7071067811865475,0.7071067811865476,66.60384615384615,2.656153846153842,69.25999999999999,4.259999999999991,0.0,14.666666666666666,6.033333333333333,1005.15,6.166666666666667,65.93,0.9300000000000068,0.0,15.3,3.5500000000000007,1009.95,4.1,299.41666666666424,38397.625,41009.208333333336,3918.371837033971,40761.25,39936.916666666664,1.27,0.0,0.0,0.37,0.0,0.89,0.42,0.0,0.0,0.35,0.0,0.06,20099.45,3942.95,14648.26,1508.24,20826.78,5455.9,13299.03,2071.85,1.1500000000000001,5.371666666666667,14.205416666666666,19.06977485085545,-1.18,-30.75
2023-01-04 04:00:00,18.36,4,2,0,0.8660254037844386,0.5000000000000001,66.60981132075472,0.3101886792452859,66.92,1.9200000000000017,0.0,6.7,12.7,1006.2,4.6,64.94,0.0,0.060000000000002274,16.1,2.1999999999999993,1009.8,4.6,448.33333333333576,39482.583333333336,41008.159722222226,3918.312221686329,41209.583333333336,41234.75,1.25,0.0,0.0,0.36,0.0,0.88,0.44,0.0,0.0,0.36,0.0,0.07,19493.35,3520.65,14424.1,1548.6,20714.0,5555.59,13019.94,2138.47,1.75,2.2883333333333344,15.5025,16.81833762399788,0.57,-30.56
2023-01-04 05:00:00,24.56,5,2,0,0.9659258262890683,0.25881904510252074,66.56222222222222,-2.5222222222222115,64.04,0.0,0.9599999999999937,4.4,13.4,1006.3,5.1,64.04,0.0,0.9599999999999937,16.1,1.6999999999999993,1009.5,3.6,665.25,40445.416666666664,40979.899305555555,3909.120282935914,41874.833333333336,42553.083333333336,1.23,0.0,0.0,0.35,0.0,0.88,0.44,0.0,0.0,0.36,0.0,0.07,18922.77,3391.38,13921.11,1610.28,20831.03,5911.14,12706.92,2212.97,2.06,0.6450000000000012,16.04,16.1517865481083,2.63,-10.27
2023-01-04 06:00:00,36.84,6,2,0,1.0,6.123233995736766e-17,66.50654545454546,-3.00654545454546,63.5,0.0,1.5,4.15,13.35,1006.45,4.6,65.3,0.29999999999999716,0.0,16.75,1.75,1009.4,4.475,418.41666666666424,41098.01388888889,40935.552083333336,3886.9480616008414,42293.25,43357.583333333336,1.27,0.0,0.0,0.36,0.0,0.9,0.44,0.0,0.0,0.36,0.0,0.07,17228.98,2995.11,12522.76,1711.11,21971.93,6398.46,13224.01,2349.46,9.41,2.1950000000000007,16.633333333333333,15.708067898422433,12.04,-2.2
2023-01-04 07:00:00,53.56,7,2,0,0.9659258262890683,-0.25881904510252063,66.44321428571429,-3.483214285714297,62.959999999999994,0.0,2.0400000000000063,2.8,14.399999999999999,1007.0,3.6,66.38,1.3799999999999955,0.0,17.333333333333332,1.7666666666666693,1009.0,5.133333333333333,463.58333333333576,41559.597222222226,40888.840277777774,3856.668919722142,42756.833333333336,43877.916666666664,32.6,1.62,0.22,14.87,4.34,11.54,10.33,1.77,0.66,4.05,0.42,1.85,15848.7,2736.18,11428.49,1684.03,21985.86,6455.8,13081.78,2448.28,8.95,5.453333333333334,17.444999999999997,15.392759732221936,20.99,1.51
2023-01-04 08:00:00,29.05,8,2,0,0.8660254037844387,-0.49999999999999983,66.36631578947369,-4.306315789473693,62.059999999999995,0.0,2.940000000000005,1.1,15.6,1007.5,3.1,66.92,1.9200000000000017,0.0,17.2,2.1999999999999993,1009.1,5.1,286.5,41989.847222222226,40839.93402777778,3819.8954195490583,43043.333333333336,44217.083333333336,1004.09,140.22,50.28,318.44,123.03,244.47,666.41,138.06,9.29,136.34,44.09,74.0,15182.37,2726.05,10954.57,1501.75,19702.23,6273.5,11161.99,2266.74,-3.8199999999999967,8.703333333333333,17.71708333333333,15.324806681287717,17.17,10.64
2023-01-04 09:00:00,18.8,9,2,0,0.7071067811865476,-0.7071067811865475,66.29982758620689,-3.78982758620689,62.51,0.0,2.490000000000002,0.55,16.4,1007.5,3.5999999999999996,66.92,1.9200000000000017,0.0,17.5,1.8999999999999986,1009.0,5.1,235.75,42409.48611111112,40781.100694444445,3768.530154416438,43279.083333333336,44691.083333333336,2863.99,248.16,133.21,1077.22,420.66,512.01,3227.02,327.22,39.62,377.42,181.19,103.76,12094.93,2399.56,8552.42,1142.95,17474.92,6034.37,9072.05,2368.5,33.36,17.32166666666667,18.802916666666665,16.686797561614956,50.53,24.47
2023-01-04 10:00:00,16.99,10,2,0,0.49999999999999994,-0.8660254037844387,66.22796610169492,-4.1679661016949225,62.059999999999995,0.0,2.940000000000005,0.0,16.7,1007.7,3.6,64.04,0.0,0.9599999999999937,16.7,1.1000000000000014,1008.9,4.6,217.25,42790.61111111112,40721.270833333336,3710.715307233182,43496.333333333336,44932.25,4170.03,555.59,87.34,1589.63,583.56,569.45,4735.99,635.99,109.34,305.88,339.63,169.33,11596.14,2558.51,8099.06,938.57,16430.09,5826.5,8112.21,2491.38,-25.62,21.378333333333334,18.992083333333333,16.73100973567831,24.91,20.37
2023-01-04 11:00:00,13.37,11,2,0,0.258819045102521,-0.9659258262890682,66.1405,-5.160499999999999,60.980000000000004,0.0,4.019999999999996,0.0,16.1,1008.4,3.6,66.11,1.1099999999999994,0.0,17.1,1.8499999999999979,1008.7,3.6,-109.75,43042.569444444445,40617.756944444445,3593.619113215487,43386.583333333336,45870.916666666664,4787.25,666.5,146.61,1661.17,589.8,531.65,5255.41,853.45,148.87,368.96,496.82,403.77,11881.98,2482.74,8338.32,1060.92,17080.94,5520.29,9076.2,2484.45,-7.84,23.785,18.899166666666666,16.735416991639557,17.07,19.3
2023-01-04 12:00:00,16.67,12,2,0,1.2246467991473532e-16,-1.0,66.03967213114754,-6.049672131147538,59.99,0.0,5.009999999999998,-0.3,15.850000000000001,1008.55,4.65,65.48,0.480000000000004,0.0,17.2,1.4000000000000021,1008.7,3.85,1029.6666666666642,43396.40277777778,40529.711805555555,3466.109390041158,44416.25,46529.333333333336,5103.43,743.36,203.02,1560.82,548.96,576.35,5274.46,890.73,206.83,437.22,557.96,328.8,10909.63,1698.99,8076.17,1134.47,19276.02,5095.61,11621.92,2558.49,22.740000000000002,28.413333333333338,20.131666666666664,17.153219159569783,39.81,10.23
2023-01-04 13:00:00,14.98,13,2,0,-0.2588190451025208,-0.9659258262890683,65.8941935483871,-8.87419354838709,57.02,0.0,7.979999999999997,-1.1,15.0,1009.4,4.6,66.11,1.1099999999999994,0.0,17.9,1.0500000000000007,1008.5,4.1,-369.33333333333576,43611.416666666664,40457.15625,3368.0867467335434,44046.916666666664,45788.25,5471.16,869.24,182.58,1687.58,590.58,672.41,5348.06,906.36,207.09,406.35,592.15,394.84,10766.04,1253.53,8471.39,1041.12,19429.66,4400.94,12682.35,2346.37,-14.760000000000002,29.09,20.529166666666665,17.15199998901552,25.05,15.51
2023-01-04 14:00:00,0.56,14,2,0,-0.4999999999999998,-0.8660254037844388,65.7847619047619,-6.7847619047618934,59.0,0.0,6.0,-1.1,16.1,1009.5,5.1,66.61999999999999,1.6199999999999903,0.0,17.8,1.43333333333333,1008.4,4.6,-1031.0833333333285,43606.833333333336,40386.743055555555,3292.2139953981837,43015.833333333336,44705.75,5592.71,764.05,183.12,1586.3,615.94,604.48,4882.63,1074.66,255.89,475.12,579.16,255.97,10837.02,926.33,8844.72,1065.97,19861.81,4372.97,13389.92,2098.92,-5.670000000000002,29.458333333333332,20.624583333333334,17.138400305636225,19.38,17.09
2023-01-04 15:00:00,2.03,15,2,0,-0.7071067811865471,-0.7071067811865479,65.70265625,-5.172656250000003,60.53,0.0,4.469999999999999,-0.8500000000000001,16.7,1010.0,5.4,68.6,3.5999999999999943,0.0,18.033333333333335,2.299999999999997,1008.8,4.1,-1461.1666666666715,43319.430555555555,40308.711805555555,3238.7712064182224,41554.666666666664,43427.416666666664,5813.24,678.05,275.5,1484.82,525.89,709.54,3995.06,1130.53,170.58,263.31,507.4,287.61,10489.19,854.94,8449.24,1185.01,20620.61,4496.55,14273.6,1850.46,2.400000000000002,24.666666666666668,20.77,17.1325355366053,21.78,18.29
2023-01-04 16:00:00,6.69,16,2,0,-0.8660254037844384,-0.5000000000000004,65.67707692307692,-1.6370769230769184,64.04,0.0,0.9599999999999937,-1.7,19.5,1010.5,5.7,71.96,6.959999999999994,0.0,18.9,3.3000000000000007,1008.1,7.7,-2047.8333333333285,42654.51388888889,40225.993055555555,3232.579524870441,39506.833333333336,41492.083333333336,4610.04,609.17,188.76,676.94,299.11,401.35,2640.2,646.32,59.21,121.29,340.54,237.13,10910.5,898.33,8522.34,1489.83,21886.99,5000.95,15360.06,1525.98,-10.46,22.401666666666667,20.760833333333334,17.13774677408771,11.32,11.54
2023-01-04 17:00:00,20.67,17,2,0,-0.9659258262890683,-0.25881904510252063,65.66590909090908,-0.7259090909090844,64.94,0.0,0.060000000000002274,-2.2,20.5,1010.1,6.2,73.94,8.939999999999998,0.0,18.9,4.400000000000002,1006.5,6.7,-2074.8333333333358,41662.083333333336,40155.677083333336,3275.75885336607,37432.0,39119.583333333336,801.7,101.57,20.99,43.53,45.48,23.12,531.56,60.92,4.78,5.55,52.77,29.11,9978.96,718.08,8188.68,1072.2,23257.25,5355.42,16607.32,1294.51,20.6,24.876666666666665,21.023750000000003,17.263316174075218,31.92,25.61
2023-01-04 18:00:00,38.72,18,2,0,-1.0,-1.8369701987210297e-16,65.66985074626866,0.2601492537313419,65.93,0.9300000000000068,0.0,-2.2,21.05,1009.55,5.95,72.95,7.950000000000003,0.0,19.15,3.6000000000000014,1005.75,6.45,-1380.5,40267.958333333336,40110.722222222226,3326.0975690815217,36051.5,37130.416666666664,0.5,0.0,0.0,0.37,0.0,0.03,0.81,0.0,0.0,0.38,0.0,0.42,9893.47,1001.21,7677.8,1214.46,21950.65,5730.88,14480.46,1739.31,2.5700000000000003,23.99,19.912916666666664,15.317107650446358,34.49,61.15
