interval_start_local,pvgrpp_system_wide,stppf_system_wide,cop_hsl_system_wide,gen_system_wide,pvgrpp_centerwest,stppf_centerwest,cop_hsl_centerwest,gen_centerwest,pvgrpp_northwest,stppf_northwest,cop_hsl_northwest,gen_northwest,pvgrpp_fareast,stppf_fareast,cop_hsl_fareast,gen_fareast,pvgrpp_southeast,stppf_southeast,cop_hsl_southeast,gen_southeast,pvgrpp_centereast,stppf_centereast,cop_hsl_centereast,gen_centereast,hsl_system_wide
2022-06-30 00:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 01:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 02:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 03:00:00-05:00,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 04:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 05:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 06:00:00-05:00,25.1,33.7,31.9,47.16,2.4,3.4,2.9,3.73,2.6,2.9,3.0,2.18,17.2,23.3,22.3,30.72,0.1,0.2,0.1,0.54,2.8,3.8,3.6,9.38,
2022-06-30 07:00:00-05:00,1267.5,1420.1,1301.1,2073.94,220.9,252.8,231.2,447.86,44.1,49.2,60.2,92.42,346.8,390.5,415.7,556.71,73.7,88.2,91.7,133.92,152.2,161.2,118.2,185.91,
2022-06-30 08:00:00-05:00,4841.2,5280.6,4935.9,6737.22,950.9,1060.2,906.2,1374.04,186.2,190.1,218.4,280.49,771.3,888.4,1028.3,1379.67,283.0,345.7,333.4,399.01,340.8,346.1,311.1,442.95,
2022-06-30 09:00:00-05:00,6584.0,6965.8,6915.5,8354.66,1357.2,1428.7,1351.0,1700.55,265.3,273.5,288.1,356.98,1004.3,1141.0,1192.4,1331.02,407.9,453.7,443.5,574.85,387.8,410.0,423.1,547.37,
2022-06-30 10:00:00-05:00,6430.0,7137.6,7347.5,8832.91,1343.0,1461.1,1451.8,1773.14,273.0,294.2,299.9,372.14,950.4,1156.6,1254.9,1418.81,402.4,474.3,489.0,603.1,386.1,427.0,446.1,590.17,
2022-06-30 11:00:00-05:00,6495.7,7294.7,7594.2,8827.86,1314.4,1462.6,1480.7,1758.57,278.2,304.5,304.6,373.37,984.7,1213.4,1341.6,1428.13,427.4,494.4,500.8,604.02,392.8,438.2,451.2,592.23,
2022-06-30 12:00:00-05:00,6470.0,7237.8,7572.3,8509.19,1265.8,1452.3,1476.3,1493.5,276.6,301.7,301.5,362.92,1029.0,1215.3,1393.6,1542.46,437.9,486.8,482.1,606.32,403.7,443.4,448.9,567.57,
2022-06-30 13:00:00-05:00,5996.5,6896.6,7281.7,8646.5,1129.6,1323.4,1413.9,1619.96,284.8,304.6,306.6,363.04,970.8,1223.1,1325.3,1890.3,372.9,436.1,480.0,535.16,342.9,410.1,425.7,527.02,
2022-06-30 14:00:00-05:00,5825.7,6785.8,7019.8,8430.39,1120.5,1312.2,1400.2,1572.35,284.6,302.8,308.6,366.4,1061.8,1341.3,1264.3,1844.66,381.4,435.3,434.4,524.28,318.6,385.6,391.8,492.5,
2022-06-30 15:00:00-05:00,5407.7,6510.7,6424.9,8155.42,985.0,1231.9,1221.1,1535.49,284.5,305.2,307.7,367.69,997.1,1254.6,1104.6,1729.69,351.0,414.3,415.2,495.81,290.7,362.3,361.7,473.52,
2022-06-30 16:00:00-05:00,4706.9,6095.8,6158.6,8304.3,1088.2,1325.4,1313.6,1556.33,286.5,307.8,307.2,365.0,761.3,1137.7,1086.2,1707.4,272.5,338.6,351.9,491.44,211.9,328.5,344.5,489.19,
2022-06-30 17:00:00-05:00,4422.3,6115.9,5878.0,7624.45,1066.4,1335.9,1338.1,1580.35,234.0,297.5,290.9,355.84,782.2,1157.3,949.5,1428.17,212.8,309.3,276.9,443.14,227.0,338.1,330.2,462.1,
2022-06-30 18:00:00-05:00,4337.6,5562.4,5245.8,6816.31,1127.1,1327.3,1264.0,1413.63,261.1,277.2,273.6,310.17,628.3,899.1,719.7,1361.29,241.5,303.8,232.2,408.16,215.8,312.0,267.6,372.71,
2022-06-30 19:00:00-05:00,2536.6,3197.0,2982.6,3732.41,528.7,703.5,658.3,837.78,148.3,170.7,172.8,178.09,341.2,424.9,369.6,523.09,118.4,139.2,122.3,187.83,133.3,160.8,130.5,171.92,
2022-06-30 20:00:00-05:00,409.8,513.0,295.7,558.4,93.3,120.1,73.5,115.05,21.6,26.0,11.3,26.15,32.1,37.2,16.2,25.04,18.4,21.3,7.6,9.04,13.1,16.1,4.6,12.56,
2022-06-30 21:00:00-05:00,0.1,0.3,0.4,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 22:00:00-05:00,0.0,0.0,0.0,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-30 23:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 00:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 01:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 02:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 03:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 04:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 05:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 06:00:00-05:00,22.3,30.2,30.1,47.29,1.9,2.9,2.0,3.46,2.2,2.7,2.7,1.92,15.3,20.6,21.7,32.63,0.1,0.1,0.1,0.23,2.8,3.8,3.5,8.43,
2022-07-01 07:00:00-05:00,1158.9,1330.7,1196.5,2120.53,211.9,250.6,221.3,429.85,44.6,51.0,54.8,85.18,268.2,323.6,345.9,649.36,73.3,79.6,87.6,119.76,119.2,128.3,94.8,193.53,
2022-07-01 08:00:00-05:00,4633.3,5139.6,4632.1,6115.46,958.7,1043.6,882.6,1285.74,126.7,173.4,197.5,269.26,843.9,969.4,829.7,1054.47,294.9,313.0,347.3,428.94,298.9,324.9,262.8,442.05,
2022-07-01 09:00:00-05:00,5943.5,6833.1,6705.9,7698.23,1212.3,1407.0,1325.8,1685.43,236.7,271.5,280.1,350.34,904.9,1135.9,1095.4,1024.55,443.3,482.9,451.7,558.88,367.2,409.2,362.9,498.18,
2022-07-01 10:00:00-05:00,5755.1,6919.4,7141.5,8290.89,1212.9,1406.0,1397.5,1764.56,240.9,285.8,285.8,353.26,681.0,1058.4,1251.9,1123.53,464.8,515.3,468.8,582.1,361.9,427.3,399.3,590.49,
2022-07-01 11:00:00-05:00,5943.2,7031.4,7527.0,8504.32,1259.9,1457.7,1471.8,1747.39,268.7,302.0,300.8,368.97,776.2,1097.3,1389.3,1144.4,459.5,507.0,512.2,624.75,397.9,453.7,445.9,589.04,
2022-07-01 12:00:00-05:00,6095.1,7061.1,7400.1,8300.36,1233.1,1431.1,1418.3,1657.55,276.9,301.9,301.3,368.16,851.4,1127.2,1415.0,1210.83,443.7,489.2,495.7,618.45,402.5,451.2,449.1,557.28,
2022-07-01 13:00:00-05:00,5913.1,6861.6,7259.8,8148.22,1166.2,1347.7,1365.1,1452.47,267.9,298.1,296.8,358.17,878.8,1131.5,1414.2,1484.09,431.9,482.7,484.0,603.88,409.6,445.7,459.8,550.31,
2022-07-01 14:00:00-05:00,5449.5,6439.5,6965.4,8251.82,1005.5,1198.7,1298.5,1399.98,247.6,295.5,295.1,356.75,897.7,1116.4,1317.4,1762.08,398.7,468.8,460.4,575.08,375.0,411.9,434.8,547.8,
2022-07-01 15:00:00-05:00,5141.9,6270.6,6407.4,8239.15,911.3,1116.4,1226.4,1476.11,207.9,279.5,274.8,323.91,916.2,1140.9,997.5,1674.84,383.4,454.5,438.0,583.32,340.8,385.3,410.2,544.04,
2022-07-01 16:00:00-05:00,4894.8,6228.9,6131.3,7982.19,939.3,1166.3,1155.7,1508.33,266.0,287.1,302.4,352.25,808.4,1130.5,965.2,1576.36,345.2,423.3,404.3,481.15,314.0,386.8,404.8,514.53,
2022-07-01 17:00:00-05:00,4692.1,6117.2,5751.4,7420.13,887.0,1210.1,1083.3,1399.37,257.8,285.5,296.0,346.52,721.3,1037.6,939.5,1411.39,264.2,374.0,341.9,420.59,304.0,388.6,373.7,520.33,
2022-07-01 18:00:00-05:00,4151.5,5454.8,5296.1,6855.63,882.6,1202.3,1068.3,1410.98,252.2,271.7,266.5,303.13,664.3,905.3,799.7,1081.93,198.8,271.3,302.0,382.32,276.2,345.7,316.6,385.51,
2022-07-01 19:00:00-05:00,2699.1,3308.5,3154.0,4096.16,629.6,774.5,683.1,905.86,142.2,161.0,154.6,168.39,350.9,431.5,400.3,506.03,117.8,142.8,135.0,149.92,146.6,176.2,148.2,203.82,
2022-07-01 20:00:00-05:00,474.2,568.0,293.1,584.47,106.9,130.6,76.7,117.83,23.2,26.9,5.6,23.41,31.3,37.0,17.0,30.42,15.2,18.1,7.6,7.47,16.3,19.0,3.2,16.52,
2022-07-01 21:00:00-05:00,0.4,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 22:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-01 23:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 00:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 01:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 02:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 03:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 04:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 05:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 06:00:00-05:00,22.9,32.9,31.4,50.04,2.3,3.6,2.7,2.5,2.3,2.9,2.6,2.37,15.9,22.7,22.0,35.8,0.0,0.1,0.1,0.28,2.4,3.3,3.8,8.15,
2022-07-02 07:00:00-05:00,1351.3,1635.3,1404.5,2180.8,255.3,290.4,257.5,386.94,48.3,52.6,53.9,83.23,329.0,463.9,437.9,746.26,71.4,88.9,96.8,107.84,146.7,167.0,114.6,169.5,
2022-07-02 08:00:00-05:00,5411.7,6456.9,5678.4,6893.1,1004.8,1140.9,1031.5,1317.98,146.9,215.9,198.3,246.01,1054.5,1499.1,1267.7,1729.1,290.8,348.9,357.8,322.46,277.2,376.0,309.0,425.88,
2022-07-02 09:00:00-05:00,7275.2,8572.3,8203.3,8594.97,1384.4,1649.0,1525.2,1676.12,214.1,299.8,311.5,339.86,1394.5,1785.7,1619.0,1973.99,365.2,467.7,494.4,476.76,393.3,478.5,463.1,539.1,
2022-07-02 10:00:00-05:00,7480.7,8746.8,8806.2,9269.99,1588.4,1730.1,1717.8,1764.9,312.6,348.2,349.5,362.23,1395.5,1808.0,1693.3,1930.11,444.1,545.1,557.2,581.99,343.1,466.4,475.5,571.29,
2022-07-02 11:00:00-05:00,7701.9,8934.1,9070.5,8887.76,1530.1,1723.1,1755.4,1770.2,322.8,361.0,362.2,364.19,1496.7,1867.4,1825.6,1563.66,493.7,565.1,576.8,601.64,424.9,505.1,488.4,522.27,
2022-07-02 12:00:00-05:00,7642.4,8716.8,8979.8,8597.2,1504.6,1684.0,1695.6,1589.5,313.6,356.8,357.5,362.09,1418.4,1705.8,1855.9,1622.26,518.7,569.6,572.7,609.03,403.3,492.5,472.8,447.0,
2022-07-02 13:00:00-05:00,6729.4,7981.2,8440.0,8429.79,1263.8,1506.8,1548.6,1449.46,318.5,351.4,352.7,340.99,1055.0,1371.2,1717.4,1875.06,492.6,557.0,549.7,594.16,346.5,424.1,450.1,464.42,
2022-07-02 14:00:00-05:00,6499.0,7874.5,8178.6,7842.49,1244.1,1457.1,1533.4,1412.1,306.6,344.3,349.7,326.88,1261.3,1577.3,1701.2,1622.32,483.9,552.4,535.2,546.09,378.8,428.3,445.2,409.05,
2022-07-02 15:00:00-05:00,5826.8,7450.4,7337.1,7857.69,972.6,1323.7,1377.0,1348.69,303.8,334.2,354.1,345.26,1065.4,1485.9,1358.7,1755.0,470.6,542.1,527.9,406.21,321.5,396.0,390.9,476.45,
2022-07-02 16:00:00-05:00,5405.6,7094.2,7175.6,7383.35,970.7,1322.9,1353.5,1242.32,314.8,340.9,340.1,256.85,951.2,1355.9,1472.2,1631.39,333.0,434.6,473.6,289.11,371.0,452.3,396.2,488.43,
2022-07-02 17:00:00-05:00,5020.4,6993.1,6673.9,7420.24,874.5,1290.9,1355.6,1344.82,170.2,266.8,306.5,248.02,853.7,1283.2,1323.7,1592.5,284.6,375.7,399.8,307.0,293.0,389.3,348.6,503.56,
2022-07-02 18:00:00-05:00,4693.2,6487.6,6086.6,6690.1,835.1,1227.3,1182.0,1424.32,104.8,222.1,268.4,115.78,807.9,1145.4,1075.7,1313.48,256.1,353.3,308.1,212.52,268.4,343.9,320.0,451.92,
2022-07-02 19:00:00-05:00,3051.0,3880.2,3417.7,3942.27,650.8,824.7,691.5,946.39,60.2,100.1,144.9,51.45,473.9,548.4,493.5,449.04,148.8,196.2,156.5,94.1,179.9,210.9,151.4,184.71,
2022-07-02 20:00:00-05:00,515.3,645.5,460.3,596.58,126.5,155.5,97.3,124.0,6.2,11.4,21.8,7.28,29.1,36.1,28.7,19.81,19.5,23.2,13.1,3.56,19.5,22.6,8.0,14.3,
2022-07-02 21:00:00-05:00,0.4,0.6,0.4,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 22:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-02 23:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 00:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 01:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 02:00:00-05:00,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 03:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 04:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 05:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 06:00:00-05:00,23.9,33.7,32.8,44.27,2.4,3.4,2.4,2.33,2.6,2.9,2.9,1.62,16.0,22.8,23.2,32.25,0.0,0.1,0.1,0.9,2.8,4.4,4.2,6.55,
2022-07-03 07:00:00-05:00,1320.3,1632.5,1430.5,1973.03,234.3,268.9,247.6,357.07,49.1,55.0,65.0,76.63,349.6,504.6,519.6,652.8,66.4,87.5,61.5,102.03,126.7,156.6,115.6,175.56,
2022-07-03 08:00:00-05:00,4940.2,6090.4,5540.9,6427.74,979.4,1121.8,1001.0,1266.19,175.3,203.1,235.8,240.22,837.5,1356.0,1362.4,1524.48,294.3,343.9,246.8,284.31,317.0,372.1,317.6,422.82,
2022-07-03 09:00:00-05:00,6620.8,8114.7,8032.8,8230.86,1457.3,1612.3,1537.4,1542.89,293.2,304.9,335.3,345.21,1022.2,1629.2,1702.7,1790.34,349.4,464.2,372.0,225.67,398.1,482.2,455.5,537.1,
2022-07-03 10:00:00-05:00,6625.9,8645.8,8572.9,8908.73,1280.3,1608.8,1657.9,1523.68,326.5,350.9,357.7,364.33,1227.6,1840.5,1822.0,2030.48,367.9,478.3,442.6,324.87,423.9,517.0,494.6,590.27,
2022-07-03 11:00:00-05:00,7225.4,8841.9,8941.4,9154.72,1344.1,1622.2,1681.9,1546.17,333.2,363.6,366.6,366.47,1526.0,1885.1,1894.5,2100.02,382.3,504.2,507.9,508.69,393.1,501.3,491.0,524.81,
2022-07-03 12:00:00-05:00,7283.1,8665.9,8924.3,9213.78,1260.4,1512.9,1602.7,1625.81,329.3,357.8,356.5,362.73,1533.8,1856.0,1976.6,2139.76,412.6,514.6,533.6,542.49,415.5,477.9,493.8,484.56,
2022-07-03 13:00:00-05:00,7038.2,8205.7,8389.5,8684.72,1097.2,1356.7,1367.6,1442.46,309.9,338.5,340.6,320.41,1475.1,1758.8,1870.6,2004.43,449.1,544.3,558.1,534.54,339.4,418.6,467.8,510.09,
2022-07-03 14:00:00-05:00,6731.6,7962.8,7974.0,8599.78,1128.6,1350.9,1248.6,1540.62,286.2,317.7,331.3,328.33,1486.2,1780.9,1840.6,2127.5,416.7,522.5,538.5,527.3,332.4,408.7,430.0,386.06,
2022-07-03 15:00:00-05:00,6365.9,7846.2,7472.3,8023.88,1119.0,1398.9,1115.6,1170.54,262.6,318.3,324.6,269.41,1498.3,1833.2,1731.6,2036.42,395.2,514.6,527.9,513.5,289.0,376.5,392.3,395.89,
2022-07-03 16:00:00-05:00,5713.8,7334.0,7030.8,7594.57,873.5,1196.4,1030.5,1139.02,195.9,265.0,263.3,122.19,1329.6,1721.8,1735.8,2069.02,386.4,495.2,508.6,371.44,208.3,329.1,383.1,280.09,
2022-07-03 17:00:00-05:00,4951.7,6624.6,6665.3,6917.01,699.5,976.7,1029.2,1058.44,74.2,144.7,246.3,223.56,1203.8,1603.4,1667.9,1698.89,299.8,432.6,452.9,299.33,181.3,288.5,373.0,350.51,
2022-07-03 18:00:00-05:00,4389.9,5787.1,5699.2,5677.07,656.4,869.9,749.9,831.01,89.9,143.3,187.5,207.31,1033.1,1306.9,1307.7,1228.54,286.0,371.8,392.0,276.49,178.6,296.4,283.4,254.08,
2022-07-03 19:00:00-05:00,2777.6,3447.4,3237.1,3287.59,457.9,589.3,465.5,469.74,104.6,142.9,108.0,159.29,413.9,501.2,496.4,508.99,119.4,158.6,174.6,110.68,124.2,147.0,136.1,101.18,
2022-07-03 20:00:00-05:00,455.2,563.5,448.9,542.07,77.4,99.4,83.6,62.21,20.9,26.3,15.8,26.33,32.6,40.0,30.3,18.09,13.4,16.7,12.8,8.78,9.6,12.2,8.0,7.07,
2022-07-03 21:00:00-05:00,0.5,0.7,0.3,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 22:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-03 23:00:00-05:00,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 00:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 01:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 02:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 03:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 04:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 05:00:00-05:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-07-04 06:00:00-05:00,23.4,32.6,33.5,46.93,1.8,2.7,2.6,2.55,2.0,2.3,2.4,2.79,17.4,24.3,25.1,32.48,0.0,0.1,0.1,0.2,2.2,3.1,3.3,8.42,
2022-07-04 07:00:00-05:00,1395.8,1672.2,1508.2,2053.67,238.7,266.6,240.2,397.55,41.5,49.6,58.8,54.53,445.6,555.6,593.8,726.9,41.7,77.6,78.5,101.28,169.5,190.4,129.9,170.61,
2022-07-04 08:00:00-05:00,5214.6,6191.0,5832.1,6499.82,979.1,1140.3,1008.5,1295.05,129.5,173.2,219.4,164.06,1160.2,1488.9,1556.6,1721.92,142.5,264.5,307.7,285.77,374.9,414.0,353.6,392.83,
2022-07-04 09:00:00-05:00,7437.2,8402.7,8346.5,8526.27,1572.0,1677.8,1534.1,1679.01,233.8,253.0,324.6,260.45,1359.0,1793.1,1820.7,2122.29,265.5,391.6,405.7,242.92,417.0,470.3,475.3,514.56,
2022-07-04 10:00:00-05:00,7744.9,8917.1,9066.2,9199.75,1420.6,1713.2,1671.3,1733.88,271.1,296.5,356.8,363.56,1655.8,1986.9,1999.0,2183.99,324.3,471.0,477.2,351.21,410.2,487.8,509.5,532.58,
2022-07-04 11:00:00-05:00,8023.5,9106.5,9318.1,9266.28,1498.7,1718.6,1747.9,1757.67,318.4,354.3,362.6,361.3,1729.3,2008.9,2030.2,2190.86,419.3,555.2,518.5,366.67,430.1,497.4,525.1,517.73,
2022-07-04 12:00:00-05:00,8113.4,9059.4,9274.3,9251.35,1539.5,1719.7,1719.1,1763.55,312.2,343.1,331.8,329.38,1731.5,1989.0,2038.1,2162.07,519.7,598.7,576.2,409.24,439.9,483.8,527.9,539.49,
2022-07-04 13:00:00-05:00,8085.4,8966.5,9136.5,8951.91,1601.2,1734.7,1696.2,1744.0,271.5,316.9,309.7,296.37,1781.9,2010.1,2128.0,2141.31,564.5,621.6,621.6,410.0,453.6,494.5,532.1,540.82,
2022-07-04 14:00:00-05:00,7600.8,8587.8,8870.2,8410.1,1547.7,1693.7,1683.9,1633.34,261.6,305.6,309.3,302.87,1685.8,1933.9,2102.4,2183.18,514.4,588.2,618.7,420.39,427.2,466.0,498.4,520.09,
2022-07-04 15:00:00-05:00,6865.7,8065.5,8488.6,8233.88,1442.2,1602.8,1641.0,1633.32,225.2,285.7,302.8,291.43,1603.5,1875.2,1973.5,2126.97,458.5,525.4,607.5,460.59,408.3,450.8,473.7,505.43,
2022-07-04 16:00:00-05:00,5945.5,7254.7,7989.3,8252.07,1336.9,1560.1,1663.2,1658.65,208.2,261.4,281.2,296.32,1665.8,1871.8,1915.2,2185.95,416.4,513.9,581.8,448.39,396.6,445.0,485.3,470.59,
2022-07-04 17:00:00-05:00,5908.9,7199.7,7421.8,7757.71,1379.9,1611.0,1623.5,1638.07,187.5,260.4,256.7,287.03,1635.9,1854.6,1889.6,2147.84,408.2,488.7,520.6,372.69,377.2,422.6,467.7,446.8,
2022-07-04 18:00:00-05:00,5364.7,6480.4,6240.1,5795.59,1338.1,1527.5,1436.3,1407.45,170.9,233.3,217.2,234.35,1374.5,1549.4,1557.3,1805.61,290.1,393.4,417.4,300.78,358.7,384.8,419.7,384.76,
