ort_small_out
20.398016528925606
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
28.559607843137268
28.559607843137268
28.559607843137268
10.129000000000008
12.216974789915955
12.216974789915955
12.216974789915955
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
12.216974789915955
30.063157894736857
30.063157894736857
20.45785046728972
20.45785046728972
9.919065420560745
9.919065420560745
9.919065420560745
9.919065420560745
15.32416666666666
15.32416666666666
15.32416666666666
15.374629629629613
15.374629629629613
15.374629629629613
15.374629629629613
15.374629629629613
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
28.559607843137268
28.559607843137268
28.559607843137268
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.374629629629613
15.374629629629613
15.374629629629613
15.374629629629613
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
10.129000000000008
28.559607843137268
10.129000000000008
28.559607843137268
28.559607843137268
28.559607843137268
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
15.32416666666666
61.421941747572816
61.421941747572816
61.421941747572816
61.421941747572816
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
61.421941747572816
35.03496598639457
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
35.03496598639457
35.03496598639457
35.03496598639457
35.03496598639457
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
12.216974789915955
35.03496598639457
35.03496598639457
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
35.03496598639457
35.03496598639457
61.421941747572816
61.421941747572816
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
22.008867924528293
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
20.398016528925606
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
30.063157894736857
20.45785046728972
20.45785046728972
20.45785046728972
15.32416666666666
15.32416666666666
28.559607843137268
28.559607843137268
28.559607843137268
