value
7.751260420385692
9.976205264286673
10.803492074660829
11.727772642441982
8.87475135939946
8.768133100117934
6.9667875639721375
8.821232854275502
9.302607373585845
7.658639360840268
11.268432127690595
18.59600536874655
25.206601438982478
31.987084340451904
31.105438748683568
27.547477602338198
25.365531346967163
25.65956523260776
24.659296205102912
21.044531100287355
19.762245357119724
18.66100877292698
17.847458000476973
19.949126764903223
21.09094317030247
22.602378194732825
21.54254540046637
21.31817389277112
20.535699608889324
18.524412405296648
16.131366600169606
16.791225622699486
16.62650035838152
15.498237099782806
14.925943223887922
18.48344815109409
23.211913466458086
23.41286998341528
20.20661760787223
15.602719634258985
15.058135317557504
20.19093379533047
18.278495929385933
11.159178520865218
8.132235121531458
6.080338908700792
4.7436903339272245
6.872743240514174
9.194116040257475
9.937045263843943
8.592210684565904
8.974792436229013
6.499113759638524
1.0844017212214458
-1.5971156602652123
-4.521359996732894
-6.5986785964763515
-11.931657055318952
-13.620580526818992
-14.033622149590242
-12.170648909094838
-7.9721885689150795
-8.857535420506437
-8.390647852215599
-6.429076272299927
-7.373383931054045
-16.79781426788941
-19.94975980846468
-20.290391617600473
-18.795561613804455
-17.84053829275341
-15.584274991083996
-13.344266270027276
-12.086209018466358
-12.839291437530989
-12.283076471897687
-15.292140907561045
-17.363413981235915
-19.21011298072739
-19.67811347129282
-19.564337605112666
-21.052531032962424
-25.646223137927738
-25.363547637306358
-18.09874108048677
-11.780156283902649
-8.797526697228253
-7.255763222012322
-8.464703613610808
-6.810261813512166
-6.318056572628559
-5.301505207211878
-8.453413374482718
-6.436650214596599
-4.0542747742931375
2.55181193537248
8.69605585807918
12.304999888575582
14.090649911895472
16.028376697807456
12.00302184815704
12.412585488293088
13.944168275807948
14.022336221476692
15.582031734424175
12.489816247237963
13.280661478246218
26.643094601455314
39.908468462336415
39.75267575509858
35.90636688757945
34.269412651149466
33.938587916333105
37.56643014985215
37.410161786808445
27.991243284292356
26.708397149453457
27.520055223932403
31.301999987966884
33.93633387259366
38.34691381017331
43.1278815107941
39.66280550942746
36.71504142058829
33.223642861868385
29.87187278126138
25.09633938300857
23.85289040335096
21.794509909785365
18.81582930406381
14.398380221892616
23.866465634379548
30.99474683857263
29.54794336141033
27.797004520468015
24.653957749656687
22.73795236014586
21.519635702232538
22.382648533383474
17.54544247035107
14.364873265713744
16.758493220553248
18.72619207674467
21.904582124236963
25.98263527488006
27.91623271479383
30.79511958520628
34.272243964452834
24.4250976083714
21.380966437838403
21.678006818415255
22.0127591904016
22.59213308164301
21.59888583003988
25.092795788506734
30.788499510573473
39.39146439470789
42.2523958206463
41.54427288535705
43.0228258590626
42.080125109565984
41.02516545035855
37.277541926661996
31.646658424465112
31.963998612469343
33.66620150046519
32.48234582813611
35.37027692780225
38.873421490682716
40.81372236377383
44.728780483718715
41.26129310982093
38.85683441359856
37.64748866883562
36.011305377151274
35.60983035159938
34.65429431868766
34.455888702705856
34.31022035408221
34.24161954607137
38.193032277016414
40.84823933435629
41.29235209060585
41.247571015111795
40.35601499119123
39.63127988995482
34.7852897332297
32.38653733042188
29.226778023055665
29.644680590226333
32.96057504112795
32.74531261984448
30.782848319842344
28.64579420124009
25.75004035731607
23.233771737752754
19.120065680066144
16.438689880822132
13.590563601178816
12.188786125380771
11.420185074308518
11.327642423911824
9.920455427462358
12.152510612793336
17.647636391668453
20.217355260343737
18.89750837827788
19.60278052972936
25.48967018069326
30.11959905298356
35.761732648484504
30.11083054805298
26.510495971031553
26.987404903916104
26.604497207609832
27.9462441876383
25.726257153788456
23.356756801081442
22.552067312418338
19.339849367521943
16.214990842955956
14.293946694928996
10.230728584430663
8.6595606056408
6.610257651631998
-0.906982453341624
2.125974584310951
8.611361051945893
14.867106842270768
15.772002288447656
14.377302717731755
12.382029516010183
11.15084059192497
10.187597703710745
10.787854993236115
5.682511833017752
2.2838802880050086
3.008005174586505
6.014764636632546
10.170216318319342
14.72127866390074
18.936848246262922
19.259455906188037
17.68764140385417
17.05367654384249
11.937116000715605
8.911566328609581
6.645672311470179
6.558355096613112
1.7063848806791453
5.47091031129824
7.77638451434154
15.955917898367211
20.776381352296866
22.033601958942782
19.376969289333186
18.867129229750848
22.60789486154521
26.31356505431837
18.01275246420445
11.900870464110309
10.90459872640437
13.639284732415494
17.38915064280907
22.4712771315828
33.261867027429524
58.60399455713342
